time,obs,obs_id,id
12.5,6.49348057595437,1,7
13,6.50185170261818,1,7
13.5,6.39830713873023,1,7
14,6.33743817996766,1,7
14.5,6.24136556996626,1,7
15,6.52670547582267,1,7
15.5,6.36930539386974,1,7
16,6.24166232892414,1,7
16.5,6.45074223050813,1,7
17,6.75466102147636,1,7
17.5,6.37156742975154,1,7
18,6.53353149961763,1,7
18.5,6.41400571408268,1,7
19,6.2909903836695,1,7
19.5,6.37079430622412,1,7
20,6.27318649865347,1,7
20.5,6.28496027291647,1,7
21,6.26000530621688,1,7
21.5,6.4787575625547,1,7
22,6.3921472975144,1,7
22.5,6.46117141166482,1,7
23,6.48610185455438,1,7
23.5,6.34005727390902,1,7
24,6.03193310251965,1,7
24.5,6.54356049860628,1,7
25,6.24690780146782,1,7
25.5,6.04940148002705,1,7
26,5.52636950924151,1,7
26.5,5.95739977816839,1,7
27,6.19508022925715,1,7
27.5,6.0877186553718,1,7
28,6.16478442206687,1,7
28.5,5.77942967820293,1,7
29,5.85503402402464,1,7
29.5,5.4839620500206,1,7
30,6.05913992005356,1,7
0,5.62230541911117,1,8
0.5,6.27744377450491,1,8
1,6.13995212852162,1,8
1.5,6.53940384682906,1,8
2,6.71892936104725,1,8
2.5,6.48994170939065,1,8
3,6.61445449771751,1,8
3.5,7.07260395085523,1,8
4,6.76777212072003,1,8
4.5,6.75080518751635,1,8
5,6.79604763595079,1,8
5.5,6.69699101103917,1,8
6,6.58324098143439,1,8
6.5,6.52516591359054,1,8
7,6.44961445595805,1,8
7.5,6.49606087384002,1,8
8,6.49342394278481,1,8
8.5,6.63852910916727,1,8
9,6.18012466016763,1,8
9.5,6.49249810579013,1,8
10,6.42352567798861,1,8
10.5,6.11572756610159,1,8
11,6.34526509393586,1,8
11.5,6.0167386600462,1,8
12,6.29101216137431,1,8
12.5,6.3961594088247,1,8
13,6.17476542591414,1,8
13.5,6.0156571464595,1,8
14,6.07901286044277,1,8
14.5,5.9825088548836,1,8
15,5.92841162324478,1,8
15.5,6.03552938116274,1,8
16,5.53307331917824,1,8
16.5,6.19217345382093,1,8
17,5.923519007228,1,8
17.5,5.59683702340661,1,8
18,5.58161160823711,1,8
18.5,5.61778504437534,1,8
19,5.66574905965362,1,8
19.5,5.6320254754517,1,8
20,5.78352360272299,1,8
20.5,5.18968944835744,1,8
21,5.43230384902556,1,8
21.5,5.44633993492097,1,8
22,5.60211010404921,1,8
22.5,5.3818751202617,1,8
23,5.28035867291427,1,8
23.5,5.4297652241524,1,8
24,5.50397197811114,1,8
24.5,5.29058403730691,1,8
25,5.46890041968362,1,8
25.5,5.38260101928436,1,8
26,5.11159419677578,1,8
26.5,5.31524689108993,1,8
27,5.13606931140774,1,8
27.5,4.75475286742942,1,8
28,4.92257115232508,1,8
28.5,4.84288877840818,1,8
29,4.70225960648878,1,8
29.5,4.96317586362343,1,8
30,4.87442693037852,1,8
0,5.29732664727049,1,9
0.5,5.6715717313881,1,9
1,6.04638008279729,1,9
1.5,6.32049554228016,1,9
2,6.41011769430347,1,9
2.5,6.89203726166503,1,9
3,6.33437350284447,1,9
3.5,6.57438888317046,1,9
4,7.1069361105703,1,9
4.5,6.71308682511346,1,9
5,6.43481530169126,1,9
5.5,6.48828127917446,1,9
6,6.81346662057341,1,9
6.5,6.85395852740415,1,9
7,6.77438128362378,1,9
7.5,6.71947012094168,1,9
8,6.73717687267256,1,9
8.5,6.72795309048148,1,9
9,6.7489762745435,1,9
9.5,6.56602252957723,1,9
10,6.46100156916733,1,9
10.5,6.6008458962122,1,9
11,6.83893413792087,1,9
11.5,6.59824287041607,1,9
12,6.53862057855109,1,9
12.5,6.58261613848112,1,9
13,6.40519915543868,1,9
13.5,6.41817676726557,1,9
14,6.36739208329927,1,9
14.5,6.24169593649624,1,9
15,6.40681307110116,1,9
15.5,6.13016410732248,1,9
16,6.56897647115742,1,9
16.5,6.21244096614064,1,9
17,6.3138362482076,1,9
17.5,6.07033060942599,1,9
18,6.15681983040734,1,9
18.5,6.10823568458511,1,9
19,5.83478449246396,1,9
19.5,6.34385111411067,1,9
20,6.13623667556315,1,9
20.5,5.92325273411825,1,9
21,5.76962606546703,1,9
21.5,6.3056045769545,1,9
22,6.01549947212831,1,9
22.5,6.09356940653442,1,9
23,5.17912603581417,1,9
23.5,5.99003097385045,1,9
24,5.9874692245995,1,9
24.5,5.72280625933024,1,9
25,6.0197470757218,1,9
25.5,5.45385192123839,1,9
26,5.9565203162219,1,9
26.5,5.53958132305973,1,9
27,5.55015248172941,1,9
27.5,5.28781903599928,1,9
28,5.47277333584464,1,9
28.5,5.41546159390434,1,9
29,5.564169993804,1,9
29.5,5.6363195233132,1,9
30,5.29444704996428,1,9
0,4.9450469892149,1,10
0.5,5.83130463814043,1,10
1,5.74025157804995,1,10
1.5,6.46422844787132,1,10
2,5.91530797408075,1,10
2.5,6.2019330933606,1,10
3,6.16626293738787,1,10
3.5,6.39320153154375,1,10
4,6.21628397427402,1,10
4.5,5.98727802396771,1,10
5,6.23823872209128,1,10
5.5,6.20837651008253,1,10
6,6.02042014130454,1,10
6.5,5.74190255361015,1,10
7,6.10787349936778,1,10
7.5,5.98503483779215,1,10
8,6.3394679166368,1,10
8.5,6.22714135938377,1,10
9,6.23533092670672,1,10
9.5,5.97184593759133,1,10
10,5.8577647596854,1,10
10.5,6.09078443914889,1,10
11,5.9767855194564,1,10
11.5,5.86882755196091,1,10
