"time","obs","obs_id","id"
29.5,7.13820042403008,1,3
30,6.8293797931004,1,3
0.5,5.05143301936333,1,4
1,5.36070308758036,1,4
1.5,5.75866051104837,1,4
2,6.19563614912599,1,4
2.5,6.51182882390129,1,4
3,6.08292735265982,1,4
3.5,6.32486943637468,1,4
4,6.42314116733456,1,4
4.5,6.57447537811544,1,4
5,6.67347434737066,1,4
5.5,6.24290360724401,1,4
6,6.68855968762509,1,4
6.5,6.50885157118132,1,4
7,6.5591793001102,1,4
7.5,6.64368511413957,1,4
8,6.72587589983483,1,4
8.5,6.58137982299197,1,4
9,6.79389782447886,1,4
9.5,7.10984864192276,1,4
10,6.79047488130433,1,4
10.5,7.07701092932966,1,4
11,6.73609742885947,1,4
11.5,6.56354038715264,1,4
12,6.75246297779923,1,4
12.5,6.96144493823102,1,4
13,7.06394325826264,1,4
13.5,6.64939788393131,1,4
14,7.00821963998984,1,4
14.5,6.93023586686006,1,4
15,6.54840899635836,1,4
15.5,7.13672793785316,1,4
16,6.86489250217954,1,4
16.5,6.59313421585309,1,4
17,6.53109648315397,1,4
17.5,6.59275964173961,1,4
18,6.58348251609192,1,4
18.5,6.89607539114823,1,4
19,7.16963428336689,1,4
19.5,6.98606390036971,1,4
20,6.89355701719747,1,4
20.5,6.87699251815687,1,4
21,6.70353064647249,1,4
21.5,6.92302875960024,1,4
22,6.68066869493943,1,4
22.5,6.98254124576912,1,4
23,6.48174477645281,1,4
23.5,6.83229495296891,1,4
24,7.01817627531111,1,4
24.5,7.06950662850478,1,4
25,6.97184567388306,1,4
25.5,7.15681194559056,1,4
26,6.96775267506065,1,4
26.5,6.7432544196069,1,4
27,6.74721146325164,1,4
27.5,7.03247379588756,1,4
28,6.8404146587415,1,4
28.5,6.87380893217385,1,4
29,6.87293435643115,1,4
29.5,6.83413156466732,1,4
30,6.92903322507557,1,4
0.5,6.06539722934857,1,5
1,6.35800936760127,1,5
1.5,6.8350298063417,1,5
2,6.99144094409507,1,5
2.5,6.90371879264187,1,5
3,6.95072053976911,1,5
3.5,6.75250017832353,1,5
4,6.87962634868169,1,5
4.5,6.68779070545867,1,5
5,6.94709716368337,1,5
5.5,7.27185490722922,1,5
6,6.72904327678441,1,5
6.5,6.85025167642485,1,5
7,6.93542274582606,1,5
7.5,7.16525792716237,1,5
8,6.75951736714089,1,5
8.5,6.76822392847437,1,5
9,7.40527377472501,1,5
9.5,6.83622962599185,1,5
10,7.29706439113223,1,5
10.5,6.91261924812441,1,5
11,6.69396564966284,1,5
11.5,6.92865578951374,1,5
12,7.00078620947645,1,5
12.5,6.88624645232467,1,5
13,7.08750652931184,1,5
